incident_name,incident_is_final,incident_date_last_update,Month,Year,incident_counties,incident_county,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,State
Meamber Fire,TRUE,2019-01-04T10:13:00Z,6,2018,Siskiyou,Siskiyou,12,100,,CAL FIRE Siskiyou Unit,-122.98442,41.64805,,c48eaae5-afb4-472c-be65-7dfbb3c82f4d,https://www.fire.ca.gov/incidents/2018/6/4/meamber-fire/,2019-01-04T10:13:00Z,04/01/19,04/06/18,N,TRUE,FALSE,CA
Airline Fire,TRUE,2019-01-04T10:15:00Z,6,2018,San Benito,San Benito,1314,100,,CAL FIRE San Benito-Monterey,-120.99322,36.40755,,df2538f9-20c9-4d40-9a64-9d6334b6f7d6,https://www.fire.ca.gov/incidents/2018/6/4/airline-fire/,2019-01-04T10:15:00Z,04/01/19,04/06/18,N,TRUE,FALSE,CA
Eastern Fire,TRUE,2019-01-04T10:14:00Z,6,2018,San Benito,San Benito,513,100,,CAL FIRE San Benito-Monterey,-120.901167,36.378333,,5228fabc-64f6-4ccf-aedc-dc1e781277a6,https://www.fire.ca.gov/incidents/2018/6/4/eastern-fire/,2019-01-04T10:14:00Z,04/01/19,04/06/18,N,TRUE,FALSE,CA
ONeals Fire,TRUE,2019-01-04T10:14:00Z,6,2018,Madera,Madera,300,100,,CAL FIRE Madera-Mariposa-Merced ,-119.623981,37.10181,,9662b158-b17f-4386-867a-3afa5ea28929,https://www.fire.ca.gov/incidents/2018/6/4/oneals-fire/,2019-01-04T10:14:00Z,04/01/19,04/06/18,N,TRUE,FALSE,CA
Panoche Fire,TRUE,2019-01-04T10:13:00Z,6,2018,San Benito,San Benito,64,100,,CAL FIRE San Benito-Monterey,-121.03253,36.64832,,9f926d66-2cfa-4e3d-b4a3-4ea3b4b23698,https://www.fire.ca.gov/incidents/2018/6/4/panoche-fire/,2019-01-04T10:13:00Z,04/01/19,04/06/18,N,TRUE,FALSE,CA
Pallet Fire,TRUE,2019-01-04T10:12:00Z,6,2018,Sonoma,Sonoma,10,100,,Schell-Vista Fire Protection District ,-122.44408,38.245151,,6eed6c93-14f3-450a-80c8-65c5450a8cbd,https://www.fire.ca.gov/incidents/2018/6/5/pallet-fire/,2019-01-04T10:12:00Z,04/01/19,05/06/18,N,FALSE,FALSE,CA
Vista Fire,TRUE,2019-01-04T10:11:00Z,6,2018,San Diego,San Diego,12,100,,CAL FIRE San Diego Unit,-117.22974,33.40769,,a43a2839-d85f-4152-ac07-4a29c31723cf,https://www.fire.ca.gov/incidents/2018/6/5/vista-fire/,2019-01-04T10:11:00Z,04/01/19,05/06/18,N,TRUE,FALSE,CA
Recycle Fire,TRUE,2019-01-04T10:11:00Z,6,2018,San Diego,San Diego,265,100,"All road closures have been lifted. Please drive with caution, emergency personnel will be working in the area.",CAL FIRE San Diego Unit,-116.46674,32.63046,,9ededdf0-b250-49ec-999d-eb988dab08a9,https://www.fire.ca.gov/incidents/2018/6/6/recycle-fire/,2019-01-04T10:11:00Z,04/01/19,06/06/18,N,TRUE,FALSE,CA
Liberty Fire,TRUE,2019-01-04T10:08:00Z,6,2018,San Joaquin,San Joaquin,62,100,,CAL FIRE Amador - El Dorado Unit,-121.09199,38.24033,,7278467f-ca4a-47f1-b876-a6722b546f30,https://www.fire.ca.gov/incidents/2018/6/11/liberty-fire/,2019-01-04T10:08:00Z,04/01/19,11/06/18,N,TRUE,FALSE,CA
Bear Fire,TRUE,2019-01-04T10:10:00Z,6,2018,Merced,Merced,200,100,,CAL FIRE Madera-Mariposa-Merced ,-120.24315,37.33924,,cdd46073-0336-4003-8a06-161947985987,https://www.fire.ca.gov/incidents/2018/6/7/bear-fire/,2019-01-04T10:10:00Z,04/01/19,07/06/18,N,TRUE,FALSE,CA
Apple Fire,TRUE,2019-01-04T10:10:00Z,6,2018,Tehama,Tehama,2956,100,,CAL FIRE Tehama-Glenn Unit,-122.3571,39.94355,,22fc8e84-ae8e-4a10-a9f3-828464616253,https://www.fire.ca.gov/incidents/2018/6/9/apple-fire/,2019-01-04T10:10:00Z,04/01/19,09/06/18,N,TRUE,FALSE,CA
Chrome Fire,TRUE,2019-01-04T10:09:00Z,6,2018,Glenn,Glenn,2290,100,,CAL FIRE Tehama-Glenn Unit,-122.58218,39.64978,,1d926fc4-0f23-47dd-a750-5e7fac4ad416,https://www.fire.ca.gov/incidents/2018/6/9/chrome-fire/,2019-01-04T10:09:00Z,04/01/19,09/06/18,N,TRUE,FALSE,CA
Mission Fire,TRUE,2019-01-04T10:09:00Z,6,2018,Marin,Marin,12,100,,San Rafael Fire ,-122.5275,37.97638,,5adaf6fa-0c4a-43e4-bd32-baa089a7f0b2,https://www.fire.ca.gov/incidents/2018/6/9/mission-fire/,2019-01-04T10:09:00Z,04/01/19,09/06/18,N,FALSE,FALSE,CA
South Fire,TRUE,2019-01-04T10:08:00Z,6,2018,Los Angeles,Los Angeles,175,100,,Los Angeles County,-122.5275,37.97638,,d6d4d085-1c3b-4ee5-bd2a-dd3779797e97,https://www.fire.ca.gov/incidents/2018/6/9/south-fire/,2019-01-04T10:08:00Z,04/01/19,09/06/18,N,FALSE,FALSE,CA
Sam Fire,TRUE,2019-01-04T10:08:00Z,6,2018,Monterey,Monterey,96,100,,Fort Hunter Liggett,-121.11936,35.9352,,63e41793-2c9c-4dda-98e0-62b5069514a7,https://www.fire.ca.gov/incidents/2018/6/9/sam-fire/,2019-01-04T10:08:00Z,04/01/19,09/06/18,N,FALSE,FALSE,CA
Beaver Fire,TRUE,2019-01-04T10:07:00Z,6,2018,San Benito,San Benito,215,100,,CAL FIRE San Benito-Monterey Unit,-120.862579,36.37532,,b3ab43c4-6f73-4ccc-a3ca-f2c54959f8b1,https://www.fire.ca.gov/incidents/2018/6/12/beaver-fire/,2019-01-04T10:07:00Z,04/01/19,12/06/18,N,TRUE,FALSE,CA
Vista Fire,TRUE,2019-01-04T10:07:00Z,6,2018,San Luis Obispo,San Luis Obispo,60,100,,CAL FIRE San Luis Obispo Unit,-120.670311,35.663607,,d886d8aa-00b7-41d7-b48f-665f5c6cf01e,https://www.fire.ca.gov/incidents/2018/6/13/vista-fire/,2019-01-04T10:07:00Z,04/01/19,13/06/18,N,TRUE,FALSE,CA
Santiago Fire,TRUE,2019-01-04T10:08:00Z,6,2018,Orange,Orange,155,100,,Orange County Fire,-117.746625,33.787838,,96781eb8-6146-4b96-a5cb-7457defea461,https://www.fire.ca.gov/incidents/2018/6/11/santiago-fire/,2019-01-04T10:08:00Z,04/01/19,11/06/18,N,TRUE,FALSE,CA
Euclid Fire,TRUE,2019-01-04T10:07:00Z,6,2018,Riverside,Riverside,154,100,,CAL FIRE / Riverside County Fire,-117.654299,33.925862,,e1c9dae5-a2d8-4c97-8e6d-65937ade5e79,https://www.fire.ca.gov/incidents/2018/6/12/euclid-fire/,2019-01-04T10:07:00Z,04/01/19,12/06/18,N,TRUE,FALSE,CA
Portola Fire ,TRUE,2019-01-04T10:07:00Z,6,2018,Los Angeles,Los Angeles,20,100,,Los Angeles City Fire Department,-118.427886,34.110516,,7307857b-b127-4b3a-bf11-ee19d07e0736,https://www.fire.ca.gov/incidents/2018/6/12/portola-fire/,2019-01-04T10:07:00Z,04/01/19,12/06/18,N,FALSE,FALSE,CA
Spring Fire,TRUE,2019-06-27T08:39:04Z,6,2018,Tehama,Tehama,70,100,,CAL FIRE Tehama-Glenn Unit,-122.135924,40.394073,,994876ff-2369-4a13-9642-d2dfbd372ac9,https://www.fire.ca.gov/incidents/2018/6/13/spring-fire/,2019-01-04T10:07:00Z,04/01/19,13/06/18,N,TRUE,FALSE,CA
Bridle Fire,TRUE,2019-01-04T10:06:00Z,6,2018,Riverside,Riverside,20,100,,CAL FIRE / Riverside County Fire,-116.821724,33.524412,,764b9aac-411e-442d-a045-1bd02ec773c2,https://www.fire.ca.gov/incidents/2018/6/14/bridle-fire/,2019-01-04T10:06:00Z,04/01/19,14/06/18,N,TRUE,FALSE,CA
70 Fire,TRUE,2019-01-04T10:07:00Z,6,2018,Butte,Butte,20,100,,CAL FIRE Butte Unit,-121.617698,39.602703,,59b452f4-04fe-4251-8cf9-70dfc53ada0c,https://www.fire.ca.gov/incidents/2018/6/14/70-fire/,2019-01-04T10:07:00Z,04/01/19,14/06/18,N,TRUE,FALSE,CA
Creston FIre,TRUE,2019-01-04T10:06:00Z,6,2018,San Luis Obispo,San Luis Obispo,60,100,,CAL FIRE San Luis Obispo Unit,-120.624135,35.58354,,f3d3e61e-4ab4-4155-a882-4e27de976659,https://www.fire.ca.gov/incidents/2018/6/14/creston-fire/,2019-01-04T10:06:00Z,04/01/19,14/06/18,N,TRUE,FALSE,CA
Tumbleweed Fire,TRUE,2019-01-04T10:06:00Z,6,2018,Lassen,Lassen,646,100,,Northern California District Bureau of Land Management ,-120.36403,40.3768,,b307b3b5-529a-4dd0-ad30-e678180a6174,https://www.fire.ca.gov/incidents/2018/6/14/tumbleweed-fire/,2019-01-04T10:06:00Z,04/01/19,14/06/18,N,FALSE,FALSE,CA
Planada Fire,TRUE,2019-01-04T10:06:00Z,6,2018,Merced,Merced,4564,100,,CAL FIRE Madera-Mariposa-Merced ,-120.34207,37.39339,,3de50f18-061e-40f4-8ee4-8a3d3ef25fb1,https://www.fire.ca.gov/incidents/2018/6/15/planada-fire/,2019-01-04T10:06:00Z,04/01/19,15/06/18,N,TRUE,FALSE,CA
Raymond Fire,TRUE,2019-01-04T10:06:00Z,6,2018,Madera,Madera,60,100,,CAL FIRE Madera-Mariposa-Merced ,-119.91223,37.14663,,06ccdd6b-fd15-4cba-a9ed-6cb7c70327d9,https://www.fire.ca.gov/incidents/2018/6/15/raymond-fire/,2019-01-04T10:06:00Z,04/01/19,15/06/18,N,TRUE,FALSE,CA
Boyer Fire,TRUE,2019-01-04T10:05:00Z,6,2018,Mariposa,Mariposa,53,100,,CAL FIRE Madera-Mariposa-Merced ,-119.84299,37.47677,,42bd7e44-5bfa-4e25-961d-941a18bc00d0,https://www.fire.ca.gov/incidents/2018/6/15/boyer-fire/,2019-01-04T10:05:00Z,04/01/19,15/06/18,N,TRUE,FALSE,CA
Oregon Fire,TRUE,2019-01-04T10:05:00Z,6,2018,Butte,Butte,40,100,,CAL FIRE Butte Unit/Butte County Fire Department,-121.521111,39.549167,,9b6b1707-4342-4b38-b4a2-1056c202a32a,https://www.fire.ca.gov/incidents/2018/6/16/oregon-fire/,2019-01-04T10:05:00Z,04/01/19,16/06/18,N,TRUE,FALSE,CA
Creek Fire,TRUE,2019-01-04T10:05:00Z,6,2018,Lake,Lake,32,100,,CAL FIRE Sonoma-Lake-Napa Unit,-122.476381,38.886518,,af251be5-4fa6-4ced-954c-a0e0aa34a517,https://www.fire.ca.gov/incidents/2018/6/16/creek-fire/,2019-01-04T10:05:00Z,04/01/19,16/06/18,N,TRUE,FALSE,CA
Willow Fire,TRUE,2019-01-04T10:05:00Z,6,2018,Contra Costa,Contra Costa,25,100,,CAL FIRE Santa Clara Unit,-121.998967,38.015323,,0ffbb118-8070-4220-95a7-cdef27b0a7ae,https://www.fire.ca.gov/incidents/2018/6/16/willow-fire/,2019-01-04T10:05:00Z,04/01/19,16/06/18,N,TRUE,FALSE,CA
China Fire,TRUE,2019-01-04T10:05:00Z,6,2018,Amador,Amador,17,100,,CAL FIRE Amador-El Dorado Unit,-120.892404,38.265645,,43d24c96-7841-423f-9e14-bc9a7ff49416,https://www.fire.ca.gov/incidents/2018/6/17/china-fire/,2019-01-04T10:05:00Z,04/01/19,17/06/18,N,TRUE,FALSE,CA
Upper Colony Fire,TRUE,2019-01-04T10:05:00Z,6,2018,,,1202,100,,Bureau of Land Management Carson City District Office,-119.416746,38.834395,,bd149eaf-5a3e-4eac-9973-243e78862b35,https://www.fire.ca.gov/incidents/2018/6/17/upper-colony-fire/,2019-01-04T10:05:00Z,04/01/19,17/06/18,N,FALSE,FALSE,CA
Vallecitos Fire,TRUE,2019-01-04T10:04:00Z,6,2018,Alameda,Alameda,20,100,,CAL FIRE Santa Clara Unit,-121.806775,37.627119,,1f49d4b1-f08f-4fce-8b55-48ff0e521a2f,https://www.fire.ca.gov/incidents/2018/6/17/vallecitos-fire/,2019-01-04T10:04:00Z,04/01/19,17/06/18,N,TRUE,FALSE,CA
Dinosaur Fire,TRUE,2019-01-04T10:04:00Z,6,2018,Merced,Merced,185,100,,CAL FIRE Madera-Mariposa-Merced ,-121.176354,37.05876,,fc911680-49a8-454b-be0f-d78cd957bd29,https://www.fire.ca.gov/incidents/2018/6/17/dinosaur-fire/,2019-01-04T10:04:00Z,04/01/19,17/06/18,N,TRUE,FALSE,CA
Wheeler Fire,TRUE,2019-01-04T10:04:00Z,6,2018,Mariposa,Mariposa,115,100,,CAL FIRE Madera-Mariposa-Merced Unit,-120.199162,37.707234,,8f98a50c-fac6-4dcd-844f-76c49891f0f6,https://www.fire.ca.gov/incidents/2018/6/18/wheeler-fire/,2019-01-04T10:04:00Z,04/01/19,18/06/18,N,TRUE,FALSE,CA
Iron Fire,TRUE,2019-01-04T10:04:00Z,6,2018,Contra Costa,Contra Costa,40,100,,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,-121.908976,37.779209,,2bee561f-fd8f-44ad-9c25-ccdc671029bc,https://www.fire.ca.gov/incidents/2018/6/19/iron-fire/,2019-01-04T10:04:00Z,04/01/19,19/06/18,N,TRUE,FALSE,CA
Ranchita Fire,TRUE,2019-01-04T10:04:00Z,6,2018,Monterey,Monterey,10,100,,CAL FIRE San Benito-Monterey Unit,-120.57833,35.77017,,b2adde70-a40e-4b81-9f5f-8f6b96042af2,https://www.fire.ca.gov/incidents/2018/6/19/ranchita-fire/,2019-01-04T10:04:00Z,04/01/19,19/06/18,N,TRUE,FALSE,CA
Yankee Fire,TRUE,2019-01-04T10:03:00Z,6,2018,San Luis Obispo,San Luis Obispo,1500,100,,Camp Roberts,-120.75593,35.73629,,d963ff00-9c98-4bc6-a3b3-4856d8192e87,https://www.fire.ca.gov/incidents/2018/6/20/yankee-fire/,2019-01-04T10:03:00Z,04/01/19,20/06/18,N,FALSE,FALSE,CA
Creek Fire,TRUE,2019-10-25T09:25:32Z,6,2018,San Luis Obispo,San Luis Obispo,10,100,,CAL FIRE San Luis Obispo Unit,-120.39295,35.05747,Wildfire,d752892a-9bdf-4b91-83f0-2d3f94c3f370,https://www.fire.ca.gov/incidents/2018/6/21/creek-fire/,2019-01-04T10:03:00Z,04/01/19,21/06/18,N,TRUE,FALSE,CA
Bascom Fire,TRUE,2019-01-04T10:02:00Z,6,2018,Shasta,Shasta,328,100,,CAL FIRE Shasta-Trinity Unit,-122.17457,40.52909,,9fe34773-10d3-419a-a6f5-4ddb2d43a145,https://www.fire.ca.gov/incidents/2018/6/23/bascom-fire/,2019-01-04T10:02:00Z,04/01/19,23/06/18,N,TRUE,FALSE,CA
Lane Fire,TRUE,2019-01-04T10:02:00Z,6,2018,Tehama,Tehama,3716,100,,"CAL FIRE Tehama-Glenn Unit, Tehama County Fire Department, Tehama County Sheriff Department, CCC, CDCR.",-121.77867,40.35068,,299d84d9-ff65-4669-bcd7-cb5abb191c75,https://www.fire.ca.gov/incidents/2018/6/23/lane-fire/,2019-01-04T10:02:00Z,04/01/19,23/06/18,N,TRUE,FALSE,CA
Sierra Fire,TRUE,2019-01-04T10:02:00Z,6,2018,Tehama,Tehama,170,100,,Tehama County Fire Department,-122.19792,40.12791,,75ad696c-b094-4919-89e3-f879361f5151,https://www.fire.ca.gov/incidents/2018/6/23/sierra-fire/,2019-01-04T10:02:00Z,04/01/19,23/06/18,N,FALSE,FALSE,CA
Stoll Fire,TRUE,2019-10-25T09:06:28Z,6,2018,Tehama,Tehama,268,100,,"CAL FIRE Tehama-Glenn Unit, Unified Command with CAL FIRE and Red Bluff City Fire Department, Tehama County Fire, Tehama County Sheriffs, California Highway Patrol, Red Bluff Police Department, USFS, Willows Fire Department, Artois Fire Department, Orland Fire Protection District, Corning Fire Department, Hamilton Fire Department",-122.27574,40.18395,Wildfire,72999057-198b-4cd2-a316-2e854ef9a7f8,https://www.fire.ca.gov/incidents/2018/6/23/stoll-fire/,2019-01-04T10:02:00Z,04/01/19,23/06/18,N,TRUE,FALSE,CA
Pawnee Fire,TRUE,2019-10-25T09:04:59Z,6,2018,Lake,Lake,15185,100,Walker Ridge Road at Highway 20,"CAL FIRE Sonoma-Lake-Napa Unit, Lake County OES, California Department of Corrections and Rehabilitation, California Conservation Corps, Bureau of Land Management, California Highway Patrol and PG&E.",-122.59848,39.0674,Wildfire,25574325-cf1d-4191-bc3d-c50ed0a15f9c,https://www.fire.ca.gov/incidents/2018/6/23/pawnee-fire/,2019-01-04T10:01:00Z,04/01/19,23/06/18,N,TRUE,FALSE,CA
Canyon Fire,TRUE,2019-01-04T10:01:00Z,6,2018,Los Angeles,Los Angeles,62,100,,Los Padres National Forest,-118.75495,34.53765,,c8c8905e-4ff4-4563-8ad8-3838a8d0a3bb,https://www.fire.ca.gov/incidents/2018/6/23/canyon-fire/,2019-01-04T10:01:00Z,04/01/19,23/06/18,N,FALSE,FALSE,CA
Stony Fire,TRUE,2019-01-04T09:56:00Z,7,2018,Colusa,Colusa,75,100,,CAL FIRE Sonoma-Lake-Napa Unit,-122.512012,39.2976,,b4377461-c17b-41b1-8dc2-9722f8ead519,https://www.fire.ca.gov/incidents/2018/7/4/stony-fire/,2019-01-04T09:56:00Z,04/01/19,04/07/18,N,TRUE,FALSE,CA
Sheep Fire,TRUE,2019-01-04T09:57:00Z,6,2018,Kern,Kern,95,100,,CAL FIRE Kern County Fire,-118.72905,35.1234,,d7365a2a-a113-4693-92d3-152f52b0d743,https://www.fire.ca.gov/incidents/2018/6/29/sheep-fire/,2019-01-04T09:57:00Z,04/01/19,29/06/18,N,TRUE,FALSE,CA
Creek Fire,TRUE,2019-01-04T10:01:00Z,6,2018,Shasta,Shasta,1678,100,,"Unified Command: CAL FIRE and City of Redding Fire Department, Shasta County Fire Department, Redding Fire Department, Happy Valley Fire Department, Shasta Lake Fire Protection District, Cottonwood Fire Department, Cal OES, Bureau of Land Management",-122.42308,40.50318,,b900fe52-8900-4578-9745-58036920a1ab,https://www.fire.ca.gov/incidents/2018/6/24/creek-fire/,2019-01-04T10:01:00Z,04/01/19,24/06/18,N,TRUE,FALSE,CA
Flat Fire,TRUE,2019-01-04T10:01:00Z,6,2018,Tuolumne,Tuolumne,163,100,,CAL FIRE Tuolumne-Calaveras Unit,-120.30187,37.80785,,28d55249-7c63-4213-a7b4-c0796dbb18ca,https://www.fire.ca.gov/incidents/2018/6/24/flat-fire/,2019-01-04T10:01:00Z,04/01/19,24/06/18,N,TRUE,FALSE,CA
Horse Fire,TRUE,2019-10-25T09:26:38Z,6,2018,Calaveras,Calaveras,80,100,,CAL FIRE Tuolumne-Calaveras Unit,-120.68902,37.95766,Wildfire,f2d02439-f682-47e7-b6e9-6e51ca068c86,https://www.fire.ca.gov/incidents/2018/6/24/horse-fire/,2019-01-04T10:01:00Z,04/01/19,24/06/18,N,TRUE,FALSE,CA
Romero Fire,TRUE,2019-01-04T10:00:00Z,6,2018,Merced,Merced,68,100,,CAL FIRE Madera-Mariposa-Merced Unit,-121.09354,37.08529,,bda69d0e-716e-439e-9a18-49f44d449086,https://www.fire.ca.gov/incidents/2018/6/24/romero-fire/,2019-01-04T10:00:00Z,04/01/19,24/06/18,N,TRUE,FALSE,CA
Peach Fire ,TRUE,2019-01-04T09:55:00Z,7,2018,Mendocino,Mendocino,90,100,,CAL FIRE Mendocino Unit,-123.38493,39.038859,,eabc7fc2-d02b-480a-9472-7c7677e812cb,https://www.fire.ca.gov/incidents/2018/7/5/peach-fire/,2019-01-04T09:55:00Z,04/01/19,05/07/18,N,TRUE,FALSE,CA
Waverly Fire,TRUE,2019-10-25T09:32:06Z,6,2018,San Joaquin,San Joaquin,12300,100,,CAL FIRE Tuolumne-Calaveras Unit,-120.945482,38.052055,Wildfire,4efc7855-ecbf-4507-8435-399e23a91fef,https://www.fire.ca.gov/incidents/2018/6/29/waverly-fire/,2019-01-04T09:58:00Z,04/01/19,29/06/18,N,TRUE,FALSE,CA
Llano Fire,TRUE,2019-01-04T09:58:00Z,6,2018,Butte,Butte,10,100,,CAL FIRE Butte Unit/Butte County Fire Department,-121.954098,39.6139,,465ed1e1-89be-4556-b616-834b65746005,https://www.fire.ca.gov/incidents/2018/6/29/llano-fire/,2019-01-04T09:58:00Z,04/01/19,29/06/18,N,TRUE,FALSE,CA
Flat Fire,TRUE,2019-01-04T09:59:00Z,6,2018,Trinity,Trinity,300,100,,"CAL FIRE Shasta Trinity Unit, Shasta County Fire Department, California Conservation Corps, Cal OES",-122.9144,40.60402,,70ff3ebc-0d1f-43eb-ab56-1ff13fe9c9e3,https://www.fire.ca.gov/incidents/2018/6/28/flat-fire/,2019-01-04T09:59:00Z,04/01/19,28/06/18,N,TRUE,FALSE,CA
San Ardo,TRUE,2019-06-27T08:38:49Z,6,2018,Monterey,Monterey,375,100,,CAL FIRE San Benito-Monterey Unit,-120.86256,35.95515,,8811a5f8-b99a-454a-9af5-6753579c8d45,https://www.fire.ca.gov/incidents/2018/6/26/san-ardo/,2019-06-21T08:51:41Z,21/06/19,26/06/18,N,TRUE,FALSE,CA
Lions Fire,TRUE,2019-01-04T10:03:00Z,6,2018,Madera,Madera,4064,100,,Sierra National Forest,-119.118,37.571,,b17eb5bf-c44a-4e13-99d0-bbdf5e8f8f67,https://www.fire.ca.gov/incidents/2018/6/11/lions-fire/,2019-01-04T10:03:00Z,04/01/19,11/06/18,N,FALSE,FALSE,CA
Anchor Fire,TRUE,2019-01-04T09:59:00Z,6,2018,Fresno,Fresno,76,100,,CAL FIRE Fresno-Kings Unit,-119.304499,36.696879,,595f6f52-a55b-40e7-8aa6-b409ff9a7a5b,https://www.fire.ca.gov/incidents/2018/6/27/anchor-fire/,2019-01-04T09:59:00Z,04/01/19,27/06/18,N,TRUE,FALSE,CA
Shippee Fire,TRUE,2019-01-04T09:59:00Z,6,2018,Butte,Butte,347,100,,CAL FIRE Butte Unit - Butte County Fire Department,-121.78208,39.59872,,a3ba8fc0-37f7-4c1a-9386-627d3369a03e,https://www.fire.ca.gov/incidents/2018/6/26/shippee-fire/,2019-01-04T09:59:00Z,04/01/19,26/06/18,N,TRUE,FALSE,CA
Fox Fire,TRUE,2019-01-04T10:00:00Z,6,2018,San Luis Obispo,San Luis Obispo,260,100,,CAL FIRE San Luis Obispo Unit,-120.71488,35.33916,,91b94b02-cd05-471a-a4e7-5168d56c46ba,https://www.fire.ca.gov/incidents/2018/6/26/fox-fire/,2019-01-04T10:00:00Z,04/01/19,26/06/18,N,TRUE,FALSE,CA
Hyatt Fire,TRUE,2019-10-25T09:31:27Z,6,2018,Lassen,Lassen,441,100,,CAL FIRE Lassen Modoc Unit,-120.45053,40.316137,Wildfire,218619b5-ad0c-4238-8e31-ab6d98932a73,https://www.fire.ca.gov/incidents/2018/6/27/hyatt-fire/,2019-01-04T09:59:00Z,04/01/19,27/06/18,N,TRUE,FALSE,CA
Cherry Fire,TRUE,2019-01-04T09:59:00Z,6,2018,Siskiyou,Siskiyou,63,100,,Klamath National Forest,-122.99272,41.83359,,5aa13874-fb24-44f0-969a-d12dbc7edca8,https://www.fire.ca.gov/incidents/2018/6/27/cherry-fire/,2019-01-04T09:59:00Z,04/01/19,27/06/18,N,FALSE,FALSE,CA
Par Fire,TRUE,2019-01-04T09:56:00Z,7,2018,Butte,Butte,191,100,,CAL FIRE Butte Unit/Butte County Fire Department,-121.637759,39.491737,,cbf84797-7cc2-40a4-8157-d74c89792e9e,https://www.fire.ca.gov/incidents/2018/7/4/par-fire/,2019-01-04T09:56:00Z,04/01/19,04/07/18,N,TRUE,FALSE,CA
Grant Fire,TRUE,2019-01-04T09:58:00Z,6,2018,Sacramento,Sacramento,30,100,,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,-121.17693,38.595865,,c8060137-4a83-479b-9f36-429a698aac06,https://www.fire.ca.gov/incidents/2018/6/29/grant-fire/,2019-01-04T09:58:00Z,04/01/19,29/06/18,N,TRUE,FALSE,CA
Valley Fire,TRUE,2019-01-04T09:58:00Z,6,2018,Contra Costa,Contra Costa,268,100,,Unified Command: CAL FIRE and Contra Costa County Fire Department,-121.9921,37.94714,,53770321-4d20-4db9-bfad-754f9eeabc2b,https://www.fire.ca.gov/incidents/2018/6/29/valley-fire/,2019-01-04T09:58:00Z,04/01/19,29/06/18,N,TRUE,FALSE,CA
Tesla Fire,TRUE,2019-01-04T09:57:00Z,6,2018,Santa Clara,Santa Clara,70,100,,CAL FIRE Santa Clara Unit,-121.67144,37.66074,,a4d4923c-cf9e-43a9-b62e-dc9c04f0ec24,https://www.fire.ca.gov/incidents/2018/6/29/tesla-fire/,2019-01-04T09:57:00Z,04/01/19,29/06/18,N,TRUE,FALSE,CA
Creek Fire,TRUE,2019-01-04T09:57:00Z,6,2018,San Bernardino,San Bernardino,33,100,,San Bernardino National Forest,-117.15381,34.17711,,d4618db6-e417-4590-8c1f-9b5ace341bb3,https://www.fire.ca.gov/incidents/2018/6/30/creek-fire/,2019-01-04T09:57:00Z,04/01/19,30/06/18,N,FALSE,FALSE,CA
County Fire,TRUE,2019-10-25T09:35:15Z,6,2018,"Napa, Yolo",Napa,90288,100,,"CAL FIRE Sonoma-Lake-Napa Unit, California Department of Corrections and Rehabilitation, Cal OES, California Highway Patrol, California Conservation Corps, Yolo County OES, Yolo County Sheriff, Solano County Sheriff, Napa County Sheriff, PG&E, Bureau of Indian Affairs, Yocha Dehe Wintun Nation, Bureau of Land Management, United States Forest Service, California Air National Guard and California National Guard.",-122.18183,38.80583,Wildfire,97ff14e8-6d08-4214-ad3b-847fa3a0e84a,https://www.fire.ca.gov/incidents/2018/6/30/county-fire/,2019-01-04T09:57:00Z,04/01/19,30/06/18,N,TRUE,FALSE,CA
Benton Fire,TRUE,2019-01-04T09:56:00Z,7,2018,Riverside,Riverside,63,100,,CAL FIRE / Riverside County Fire,-116.732032,33.56349,,28599f05-c64d-49a5-be59-23879eecb980,https://www.fire.ca.gov/incidents/2018/7/4/benton-fire/,2019-01-04T09:56:00Z,04/01/19,04/07/18,N,TRUE,FALSE,CA
Lariat Fire,TRUE,2019-01-04T09:46:00Z,7,2018,Tehama,Tehama,33,100,,CAL FIRE Tehama-Glenn Unit,-122.44008,40.00293,,15d8c9e7-7029-4027-85d8-95f308f83790,https://www.fire.ca.gov/incidents/2018/7/14/lariat-fire/,2019-01-04T09:46:00Z,04/01/19,14/07/18,N,TRUE,FALSE,CA
School Fire,TRUE,2019-01-04T09:50:00Z,7,2018,Madera,Madera,12,100,,CAL FIRE Madera-Mariposa-Merced ,-119.50461,37.22791,,f5d14543-5d98-41ca-99f5-09c1197161b2,https://www.fire.ca.gov/incidents/2018/7/10/school-fire/,2019-01-04T09:50:00Z,04/01/19,10/07/18,N,TRUE,FALSE,CA
Petersburg Fire,TRUE,2019-01-04T09:56:00Z,7,2018,Siskiyou,Siskiyou,215,100,,Klamath National Forest,-123.051,41.085,,6103c099-a3eb-481e-8a76-1296f5fdb25d,https://www.fire.ca.gov/incidents/2018/7/1/petersburg-fire/,2019-01-04T09:56:00Z,04/01/19,01/07/18,N,FALSE,FALSE,CA
